,company,location,dates,job-title,summary,pros,cons,advice-to-mgmt,overall-ratings,work-balance-stars,culture-values-stars,carrer-opportunities-stars,comp-benefit-stars,senior-mangemnet-stars,helpful-count,link
0.619415421290547,netflix,none," Dec 9, 2017",Current Employee - Anonymous Employee,My experience,It is the best entertainment application ever,There may be many competition,none,5,5,5,5,5,5,0,https://www.glassdoor.com/Reviews/Netflix-Reviews-E11891_P74.htm
0.182147383261218,amazon,Cape Town (South Africa)," Nov 13, 2017",Current Employee - Flight Attendant,Future company,Just came across this great company two months ago. Though I have not worked they but based on the reviews I know that they are great and I can see my future excitement working with them,if there is any I don't know about it,none,4,none,none,5,none,none,0,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P2131.htm
0.235418830174966,amazon,"Lakeland, FL"," Feb 5, 2017",Current Employee - FC Shipping Associate,meh....It gets the pills paid.,"Pay is fair for the market and type of work. Great benefits, VERY flexible with time off / work schedule, pays a huge amount of your college tuition. Monthly bonuses","HOT on the production floor. unbalanced work loads, unfair with time off and learning opportunities, It really feels like they based your success on who you know rather than merit.",Learn how to manage Voluntary Time off and Workloads better. Fix your equipment. Slow down to a steady pace instead so that someone doesnt get gurt,2,1,2,3,5,1,0,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P911.htm
0.283218643073331,microsoft,none," Mar 11, 2012",Current Employee - Sales,it is a great experience,"good future, good salary and good platform. I still believe this company can offer best future for its employees. And it is heard that the salary is good.",relocation to other cities is necessary,none,5,4.5,none,4.5,3.5,3.5,1,https://www.glassdoor.com/Reviews/Microsoft-Reviews-E1651_P1753.htm
0.545545552114734,amazon,none," Jun 22, 2018",Current Employee - Anonymous Employee,Account Manager,Great work/life balance - a lot different than what many people think!,No cons over here - a lot of improvements!,none,4,4,4,4,4,2,0,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P212.htm
0.243144145346593,amazon,none," Jul 15, 2018",Current Employee - Anonymous Employee,It is a very tiring job. The pay that we receive Is low compared to the amount of work we do. An the managers are alw,"The health benefits, 3 days off instead of 2","Low pay, Management always on your case, You're just a number to them",none,2,2,2,3,4,2,0,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P205.htm
0.438094576085059,amazon,"Munich, Bayern (Germany)"," Jan 3, 2018",Current Employee - Business Development,"Challenging, but lots of room for personal growth","Ambitious and challenging tasks in every role. Personal growth is actively encouraged. Amazon Leadership Values are transparent and applied everywhere. Great teams and brilliant contributors. You'll thrive if you're hands-on and a team player, as status-seeking and being arrogant won't get you far on most teams.","Lots of people moving in and out of teams, and many vacancies slowing down progress on projects. Making lateral career moves even into completely new fields is easy, moving up not so much. Lots of stressed out, overworked people, as most teams don't encourage a healthy work-life balance.",Plan your resources better and actively stop taking on side-projects when your team is already overworked. Prioritize health and work-life balance.,4,3,5,4,5,4,2,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P2084.htm
0.814685610792346,apple,"San Mateo, CA"," Dec 10, 2016",Former Employee - Red Zone Specialist,Fulfilling and fun.,The pay was awesome and the ability to have part time benefits were amazing. Also being a part of stocks and rsus were superb.,Leaders were sometimes bringing emotions of personal lives to work. The retail hours were not as good. Lots of favoritism with management.,More support within personal career growth of employees,5,3,4,2,5,3,0,https://www.glassdoor.com/Reviews/Apple-Reviews-E1138_P319.htm
0.184925497943528,facebook,"Menlo Park, CA"," Jun 10, 2017",Current Employee - Content Writer,Content Operations,Nice team and company perks,Can be solitary and hard to grow,none,4,4,4,3,4,4,0,https://www.glassdoor.com/Reviews/Facebook-Reviews-E40772_P37.htm
0.672957865037916,microsoft,"Los Angeles, CA"," Feb 23, 2015",Former Employee - Education Solutions Specialist,Very collegial environment.,"Excellent benefits, co-workers are smart and collaborative, the campus is expansive and a great place to work.","Challenging to connect with others in work group if you are not based in Redmond. Also felt as though promotion opportunities were limited if not based in Redmond. ""Out of sight, out of mind"".",none,4,3,4,2,3,4,0,https://www.glassdoor.com/Reviews/Microsoft-Reviews-E1651_P651.htm
0.377549794183722,google,none," Feb 26, 2018",Current Employee - Anonymous Employee,Recruiter,"Great company, mission, and leadership.",No cons that I can think of.,none,5,none,none,5,none,none,0,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P61.htm
0.886379108440614,amazon,Chennai (India)," Jan 15, 2017",Current Employee - Catalog Associate,Good for a start,"Good work culture, decent benefits, no dress code",Less salary when compared to other e-commerce,Pay & allot increment better,4,5,5,3,4,4,0,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P2314.htm
0.723722605010465,amazon,Cork (Ireland)," Sep 25, 2018",Former Employee - Investigations Specialist,Culture of fear,Nice colleagues- made some good friends there Good Laya health insurance package Sometimes you get free stuff like ice cream and fruit,I felt like there was a culture of fear there. Employees were terrified of making mistakes. There were rumours that some employees were let go just because they had some mistakes in their quality. This is not right. People make mistakes and should be given the opportunity to learn from them.  Every minute of your day is counted. You get 30 minutes for lunch and 2 15 minute breaks. If you exceed your break time you will get an email saying you exceeded it. Meeting time is also very strict and managers seem to be terrified of going over time. For example when our team had 15 minutes allocated for meeting time once the 15 minutes were up our manager told us to quickly get back to our desks and change back to available. There is no flexibility whatsoever.  There are no public holidays for Cork office. You are even expected to work on Christmas day.  Communication in the company is very poor. Things are constantly changing but employees are never really given reasons for the changes. They are just told that's the way it is now.  The office environment isn't very nice. There are very few windows and hardly any natural light. The fluorescent lights are very harsh.  I felt like teamwork wasn't really encouraged. Everybody was too worried about their own IPH (investigations per hour) and couldn't really take time to help others (Even though most people were very nice and would have liked to help others) . I feel this is a very individualistic culture (typical American culture).,"Have you heard of the psychological contract? Basically it means if you treat employees well, respect them, trust them, etc. they will respect you, trust you and be motivated to work hard. I felt like the psychological contract in Amazon was very poor. The way everything is micro-managed makes employees feel like they are not trusted. Some flexibility surrounding time would be nice.  Adapt to the local Irish/ European culture. I feel the culture is too American (i.e. the individualistic culture mentioned in cons). Irish/ European culture is more relaxed/ sociable.  Let employees know it's OK to make mistakes sometimes as long as they learn from them. Change the culture of fear to a culture of support.  Improve communication. When you need to make changes give good reasons for the changes.",2,2,1,1,2,1,10,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P1835.htm
0.240258162677852,apple,"San Diego, CA"," Aug 8, 2016",Former Employee - Anonymous Employee,Former employee,Great company and amazing benefits overall. Competitive pay for level of position. Would work there just for the employees.,Hard to move vertical and develop career without an advance degree with years and years of experience.,none,5,3,5,2,5,3,3,https://www.glassdoor.com/Reviews/Apple-Reviews-E1138_P383.htm
0.314960346486038,microsoft,none," Mar 31, 2018",Current Employee - Anonymous Employee,love it,microsoft will make your life easy.,hard to move up because microsoft is so big.,keep doing what you do.,5,5,5,2,5,3,0,https://www.glassdoor.com/Reviews/Microsoft-Reviews-E1651_P72.htm
0.808515286397387,apple,"Orlando, FL"," Jul 12, 2012",Current Employee - Apple Specialist,Apple Specialist,"Amazing development, comprehensive analysis into your competencies, chances to progress within the organization.  They take very good care of us, give us adequate breaks, compensation is amazing.","Constant standing, very competitive work environment.",none,5,5,5,5,5,5,2,https://www.glassdoor.com/Reviews/Apple-Reviews-E1138_P916.htm
0.708782155310952,amazon,none," Nov 10, 2016",Current Employee - Anonymous Employee,Fulfillment Associate,"Liberal time off policy. You can just decide you don't want to stay the rest of the day and clock out, as long as you have the time to cover it",Work 50-60 hr weeks all summer and through the holiday season. So you basically sacrifice the best parts of the year entirely to work there.,"For the most part, Amazon hires completely unqualified ""leaders"". They have no idea what they're doing. by of them are immature and make emotional or spiteful decisions.",2,1,1,1,2,2,0,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P994.htm
